1.16874e-05,-1.98782e-06,2.26395e-05,,4.8e-05,8.8e-05,0.000128,,4e-05,8e-06
1.14894e-05,-2.07983e-06,2.28063e-05,,3.70874e-05,8.55135e-05,0.000137006,,4e-05,-5.8e-06
1.12829e-05,-2.17639e-06,2.29758e-05,,3.55372e-05,9.01468e-05,0.000149376,,4e-05,6.4e-06
1.1068e-05,-2.27749e-06,2.31479e-05,,3.22406e-05,6.64608e-05,0.000139948,,4e-05,-3.2e-06
1.08448e-05,-2.38314e-06,2.33224e-05,,5.9147e-05,8.40816e-05,0.000152722,,4e-05,9.4e-06
1.06137e-05,-2.4933e-06,2.34992e-05,,4.88178e-05,9.18914e-05,0.000146299,,4e-05,2.8e-06
1.03746e-05,-2.60794e-06,2.36783e-05,,2.86221e-05,8.36518e-05,0.000140678,,4e-05,-3e-06
1.01279e-05,-2.72701e-06,2.38594e-05,,3.71848e-05,7.67873e-05,0.000148259,,4e-05,4.4e-06
9.87373e-06,-2.85044e-06,2.40424e-05,,4.90025e-05,7.44967e-05,0.000146242,,4e-05,2.2e-06
9.61223e-06,-2.97816e-06,2.42273e-05,,4.47123e-05,8.25544e-05,0.000140827,,4e-05,-3.4e-06
9.34363e-06,-3.11008e-06,2.44139e-05,,3.45242e-05,8.80388e-05,0.000144014,,4e-05,-4e-07
9.06815e-06,-3.2461e-06,2.46022e-05,,2.572e-05,7.02255e-05,0.000139002,,4e-05,-5.6e-06
8.78598e-06,-3.38611e-06,2.47919e-05,,4.90586e-05,7.69659e-05,0.000150592,,4e-05,5.8e-06
8.49733e-06,-3.52999e-06,2.49831e-05,,5.32999e-05,8.67362e-05,0.000149383,,4e-05,4.4e-06
8.20243e-06,-3.67761e-06,2.51755e-05,,4.57842e-05,9.60769e-05,0.000152375,,4e-05,7.2e-06
7.9015e-06,-3.82884e-06,2.53692e-05,,3.06343e-05,7.88944e-05,0.000144769,,4e-05,-6e-07
7.59473e-06,-3.98353e-06,2.55639e-05,,3.54141e-05,6.72326e-05,0.000141364,,4e-05,-4.2e-06
7.28236e-06,-4.14154e-06,2.57596e-05,,4.06838e-05,7.11494e-05,0.00013816,,4e-05,-7.6e-06
6.9646e-06,-4.30272e-06,2.59563e-05,,4.98804e-05,9.57178e-05,0.000153756,,4e-05,7.8e-06
6.64169e-06,-4.4669e-06,2.61537e-05,,2.39272e-05,7.42676e-05,0.000137554,,4e-05,-8.6e-06
6.31382e-06,-4.63391e-06,2.63519e-05,,4.27954e-05,7.9447e-05,0.000152752,,4e-05,6.4e-06
5.98124e-06,-4.80361e-06,2.65508e-05,,3.99635e-05,6.93156e-05,0.000140151,,4e-05,-6.4e-06
5.64416e-06,-4.97582e-06,2.67502e-05,,5.31005e-05,9.39097e-05,0.00015495,,4e-05,8.2e-06
5.30279e-06,-5.15036e-06,2.69501e-05,,2.70021e-05,7.74467e-05,0.00013895,,4e-05,-8e-06
4.95736e-06,-5.32707e-06,2.71505e-05,,2.48823e-05,6.65651e-05,0.00013795,,4e-05,-9.2e-06
4.60808e-06,-5.50578e-06,2.73511e-05,,4.7428e-05,7.76915e-05,0.000151351,,4e-05,4e-06
4.25518e-06,-5.68631e-06,2.7552e-05,,4.84151e-05,8.43849e-05,0.000149352,,4e-05,1.8e-06
3.89887e-06,-5.8685e-06,2.77531e-05,,4.50863e-05,9.3634e-05,0.000154553,,4e-05,6.8e-06
3.53938e-06,-6.05219e-06,2.79544e-05,,4.04373e-05,8.65769e-05,0.000155354,,4e-05,7.4e-06
3.1769e-06,-6.23719e-06,2.81556e-05,,4.93216e-05,8.24008e-05,0.000157556,,4e-05,9.4e-06
2.81167e-06,-6.42335e-06,2.83569e-05,,5.49427e-05,8.70181e-05,0.000156357,,4e-05,8e-06
2.4439e-06,-6.6105e-06,2.8558e-05,,4.84784e-05,9.33929e-05,0.000155158,,4e-05,6.6e-06
2.07381e-06,-6.7985e-06,2.87591e-05,,3.16495e-05,8.09589e-05,0.000146959,,4e-05,-1.8e-06
1.7016e-06,-6.98718e-06,2.89599e-05,,3.41856e-05,7.15829e-05,0.00014676,,4e-05,-2.2e-06
1.32749e-06,-7.17639e-06,2.91604e-05,,4.7595e-05,7.73637e-05,0.00015096,,4e-05,1.8e-06
9.51698e-07,-7.36597e-06,2.93605e-05,,3.7616e-05,7.76874e-05,0.000141761,,4e-05,-7.6e-06
5.74435e-07,-7.5558e-06,2.95603e-05,,4.07016e-05,9.13452e-05,0.00015496,,4e-05,5.4e-06
1.95915e-07,-7.74572e-06,2.97596e-05,,3.5184e-05,7.77673e-05,0.00015156,,4e-05,1.8e-06
-1.83649e-07,-7.93561e-06,2.99584e-05,,4.98959e-05,7.93789e-05,0.000156558,,4e-05,6.6e-06
-5.64045e-07,-8.12533e-06,3.01565e-05,,4.59536e-05,8.06941e-05,0.000148356,,4e-05,-1.8e-06
-9.45058e-07,-8.31475e-06,3.0354e-05,,3.31658e-05,8.30071e-05,0.000145154,,4e-05,-5.2e-06
-1.32648e-06,-8.50375e-06,3.05509e-05,,2.80239e-05,7.58763e-05,0.000147151,,4e-05,-3.4e-06
-1.7081e-06,-8.69222e-06,3.07469e-05,,4.71706e-05,7.85445e-05,0.000158147,,4e-05,7.4e-06
-2.0897e-06,-8.88003e-06,3.09422e-05,,5.68411e-05,8.65832e-05,0.000158742,,4e-05,7.8e-06
-2.47108e-06,-9.06709e-06,3.11365e-05,,4.60296e-05,9.29295e-05,0.000154937,,4e-05,3.8e-06
-2.85202e-06,-9.25329e-06,3.133e-05,,3.9682e-05,9.20586e-05,0.00016013,,4e-05,8.8e-06
-3.23232e-06,-9.43853e-06,3.15225e-05,,3.69055e-05,7.21949e-05,0.000152722,,4e-05,1.2e-06
-3.61178e-06,-9.6227e-06,3.1714e-05,,4.93896e-05,7.52723e-05,0.000152314,,4e-05,6e-07
-3.99019e-06,-9.80573e-06,3.19044e-05,,4.41485e-05,8.62717e-05,0.000149704,,4e-05,-2.2e-06
-4.36735e-06,-9.98753e-06,3.20937e-05,,2.59478e-05,8.13475e-05,0.000146094,,4e-05,-6e-06
-4.74305e-06,-1.0168e-05,3.22819e-05,,3.2285e-05,7.3067e-05,0.000152882,,4e-05,6e-07
-5.11712e-06,-1.03471e-05,3.24689e-05,,4.67166e-05,7.05584e-05,0.000152269,,4e-05,-2e-07
-5.48935e-06,-1.05247e-05,3.26548e-05,,4.59183e-05,8.20066e-05,0.000148455,,4e-05,-4.2e-06
